event_seq,innings,runs,is_wicket,extra,next_batter_name,wicket_type,delay_sec,score_after,wickets_after,commentary,end_innings,end_match,change_bowler
325,2,1,false,,,,15,32,0,Single taken by David Warner,false,false,Shreyas Iyer
326,2,0,false,,,,15,32,0,"Dot ball, Shreyas Iyer to David Warner",false,false,
327,2,0,true,,Steven Smith,caught,15,32,1,WICKET! David Warner is caught — Shreyas Iyer strikes,false,false,
328,2,1,false,,,,15,33,1,Single taken by Steven Smith,false,false,
329,2,0,false,,,,15,33,1,"Dot ball, Shreyas Iyer to Travis Head",false,false,
330,2,0,false,,,,15,33,1,"Dot ball, Shreyas Iyer to Travis Head",false,false,
331,2,1,false,,,,15,34,1,Single taken by Travis Head,false,false,Mohammed Siraj
332,2,0,false,,,,15,34,1,"Dot ball, Mohammed Siraj to Travis Head",false,false,
333,2,1,false,,,,15,35,1,Single taken by Travis Head,false,false,
334,2,4,false,,,,15,39,1,FOUR! Steven Smith pierces the field,false,false,
335,2,0,false,,,,15,39,1,"Dot ball, Mohammed Siraj to Steven Smith",false,false,
336,2,1,false,,,,15,40,1,Single taken by Steven Smith,false,false,
337,2,0,false,,,,15,40,1,"Dot ball, Mohammed Siraj to Travis Head",false,false,Jasprit Bumrah
338,2,1,false,,,,15,41,1,Single taken by Steven Smith,false,false,
339,2,1,false,wide,,,15,42,1,Wide from Jasprit Bumrah,false,false,
340,2,0,false,,,,15,42,1,"Dot ball, Jasprit Bumrah to Travis Head",false,false,
341,2,1,false,,,,15,43,1,Single taken by Travis Head,false,false,
342,2,0,false,,,,15,43,1,"Dot ball, Jasprit Bumrah to Steven Smith",false,false,
343,2,0,true,,Marnus Labuschagne,caught,15,43,2,WICKET! Steven Smith is caught — Jasprit Bumrah strikes,false,false,
344,2,1,false,,,,15,44,2,Single taken by Marnus Labuschagne,false,false,Hardik Pandya
345,2,1,false,,,,15,45,2,Single taken by Marnus Labuschagne,false,false,
346,2,0,false,,,,15,45,2,"Dot ball, Hardik Pandya to Travis Head",false,false,
347,2,2,false,,,,15,47,2,Travis Head pushes for two,false,false,
348,2,0,false,,,,15,47,2,"Dot ball, Hardik Pandya to Travis Head",false,false,
349,2,1,false,,,,15,48,2,Single taken by Travis Head,false,false,
350,2,0,false,,,,15,48,2,"Dot ball, Hardik Pandya to Marnus Labuschagne",false,false,Ravindra Jadeja
351,2,1,false,,,,15,49,2,Single taken by Travis Head,false,false,
352,2,0,false,,,,15,49,2,"Dot ball, Ravindra Jadeja to Marnus Labuschagne",false,false,
353,2,0,true,,Mitchell Marsh,bowled,15,49,3,WICKET! Marnus Labuschagne is bowled — Ravindra Jadeja strikes,false,false,
354,2,1,false,,,,15,50,3,Single taken by Mitchell Marsh,false,false,
355,2,0,false,,,,15,50,3,"Dot ball, Ravindra Jadeja to Travis Head",false,false,
356,2,1,false,,,,15,51,3,Single taken by Travis Head,false,false,Kuldeep Yadav
357,2,0,false,,,,15,51,3,"Dot ball, Kuldeep Yadav to Travis Head",false,false,
358,2,4,false,,,,15,55,3,FOUR! Travis Head pierces the field,false,false,
359,2,1,false,,,,15,56,3,Single taken by Travis Head,false,false,
360,2,0,false,,,,15,56,3,"Dot ball, Kuldeep Yadav to Mitchell Marsh",false,false,
361,2,1,false,,,,15,57,3,Single taken by Mitchell Marsh,false,false,
362,2,0,false,,,,15,57,3,"Dot ball, Kuldeep Yadav to Travis Head",false,false,Axar Patel
363,2,0,false,,,,15,57,3,"Dot ball, Axar Patel to Mitchell Marsh",false,false,
364,2,1,false,,,,15,58,3,Single taken by Mitchell Marsh,false,false,
365,2,1,false,,,,15,59,3,Single taken by Travis Head,false,false,
366,2,0,false,,,,15,59,3,"Dot ball, Axar Patel to Mitchell Marsh",false,false,
367,2,2,false,,,,15,61,3,Mitchell Marsh pushes for two,false,false,
368,2,0,false,,,,15,61,3,"Dot ball, Axar Patel to Mitchell Marsh",false,false,Virat Kohli
369,2,1,false,,,,15,62,3,Single taken by Travis Head,false,false,
370,2,0,false,,,,15,62,3,"Dot ball, Virat Kohli to Mitchell Marsh",false,false,
371,2,1,false,,,,15,63,3,Single taken by Mitchell Marsh,false,false,
372,2,0,false,,,,15,63,3,"Dot ball, Virat Kohli to Travis Head",false,false,
373,2,0,true,,Glenn Maxwell,bowled,15,63,4,WICKET! Travis Head is bowled — Virat Kohli strikes,false,false,
374,2,1,false,,,,15,64,4,Single taken by Glenn Maxwell,false,false,Shreyas Iyer
375,2,0,false,,,,15,64,4,"Dot ball, Shreyas Iyer to Glenn Maxwell",false,false,
376,2,1,false,,,,15,65,4,Single taken by Glenn Maxwell,false,false,
377,2,0,false,,,,15,65,4,"Dot ball, Shreyas Iyer to Mitchell Marsh",false,false,
378,2,4,false,,,,15,69,4,FOUR! Mitchell Marsh pierces the field,false,false,
379,2,1,false,,,,15,70,4,Single taken by Mitchell Marsh,false,false,
380,2,0,false,,,,15,70,4,"Dot ball, Shreyas Iyer to Glenn Maxwell",false,false,Mohammed Siraj
381,2,1,false,,,,15,71,4,Single taken by Mitchell Marsh,false,false,
382,2,0,false,,,,15,71,4,"Dot ball, Mohammed Siraj to Glenn Maxwell",false,false,
383,2,0,false,,,,15,71,4,"Dot ball, Mohammed Siraj to Glenn Maxwell",false,false,
384,2,1,false,,,,15,72,4,Single taken by Glenn Maxwell,false,false,
385,2,1,false,,,,15,73,4,Single taken by Mitchell Marsh,false,false,
386,2,0,false,,,,15,73,4,"Dot ball, Mohammed Siraj to Glenn Maxwell",false,false,Jasprit Bumrah
387,2,2,false,,,,15,75,4,Mitchell Marsh pushes for two,false,false,
388,2,0,false,,,,15,75,4,"Dot ball, Jasprit Bumrah to Mitchell Marsh",false,false,
389,2,1,false,,,,15,76,4,Single taken by Mitchell Marsh,false,false,
390,2,0,false,,,,15,76,4,"Dot ball, Jasprit Bumrah to Glenn Maxwell",false,false,
391,2,1,false,,,,15,77,4,Single taken by Glenn Maxwell,false,false,
392,2,0,false,,,,15,77,4,"Dot ball, Jasprit Bumrah to Mitchell Marsh",false,false,Hardik Pandya
393,2,0,true,,Marcus Stoinis,bowled,15,77,5,WICKET! Glenn Maxwell is bowled — Hardik Pandya strikes,false,false,
394,2,1,false,,,,15,78,5,Single taken by Marcus Stoinis,false,false,
395,2,0,false,,,,15,78,5,"Dot ball, Hardik Pandya to Mitchell Marsh",false,false,
396,2,1,false,,,,15,79,5,Single taken by Mitchell Marsh,false,false,
397,2,0,false,,,,15,79,5,"Dot ball, Hardik Pandya to Marcus Stoinis",false,false,
398,2,4,false,,,,15,83,5,FOUR! Marcus Stoinis pierces the field,false,false,Ravindra Jadeja
399,2,1,false,,,,15,84,5,Single taken by Mitchell Marsh,false,false,
400,2,0,false,,,,15,84,5,"Dot ball, Ravindra Jadeja to Marcus Stoinis",false,false,
401,2,1,false,,,,15,85,5,Single taken by Marcus Stoinis,false,false,
402,2,0,false,,,,15,85,5,"Dot ball, Ravindra Jadeja to Mitchell Marsh",false,false,
403,2,0,false,,,,15,85,5,"Dot ball, Ravindra Jadeja to Mitchell Marsh",false,false,
404,2,1,false,,,,15,86,5,Single taken by Mitchell Marsh,false,false,Kuldeep Yadav
405,2,1,false,,,,15,87,5,Single taken by Mitchell Marsh,false,false,
406,2,0,false,,,,15,87,5,"Dot ball, Kuldeep Yadav to Marcus Stoinis",false,false,
407,2,2,false,,,,15,89,5,Marcus Stoinis pushes for two,false,false,
408,2,0,false,,,,15,89,5,"Dot ball, Kuldeep Yadav to Marcus Stoinis",false,false,
409,2,1,false,,,,15,90,5,Single taken by Marcus Stoinis,false,false,
410,2,0,false,,,,15,90,5,"Dot ball, Kuldeep Yadav to Mitchell Marsh",false,false,Axar Patel
411,2,1,false,,,,15,91,5,Single taken by Marcus Stoinis,false,false,
412,2,0,false,,,,15,91,5,"Dot ball, Axar Patel to Mitchell Marsh",false,false,
413,2,0,true,,Pat Cummins,bowled,15,91,6,WICKET! Mitchell Marsh is bowled — Axar Patel strikes,false,false,
414,2,1,false,,,,15,92,6,Single taken by Pat Cummins,false,false,
415,2,0,false,,,,15,92,6,"Dot ball, Axar Patel to Marcus Stoinis",false,false,
416,2,1,false,,,,15,93,6,Single taken by Marcus Stoinis,false,false,Virat Kohli
417,2,0,false,,,,15,93,6,"Dot ball, Virat Kohli to Marcus Stoinis",false,false,
418,2,4,false,,,,15,97,6,FOUR! Marcus Stoinis pierces the field,false,false,
419,2,1,false,,,,15,98,6,Single taken by Marcus Stoinis,false,false,
420,2,0,false,,,,15,98,6,"Dot ball, Virat Kohli to Pat Cummins",false,false,
421,2,1,false,,,,15,99,6,Single taken by Pat Cummins,false,false,
422,2,0,false,,,,15,99,6,"Dot ball, Virat Kohli to Marcus Stoinis",false,false,Shreyas Iyer
423,2,0,false,,,,15,99,6,"Dot ball, Shreyas Iyer to Pat Cummins",false,false,
424,2,1,false,,,,15,100,6,Single taken by Pat Cummins,false,false,
425,2,1,false,,,,15,101,6,Single taken by Marcus Stoinis,false,false,
426,2,0,false,,,,15,101,6,"Dot ball, Shreyas Iyer to Pat Cummins",false,false,
427,2,2,false,,,,15,103,6,Pat Cummins pushes for two,false,false,
428,2,0,false,,,,15,103,6,"Dot ball, Shreyas Iyer to Pat Cummins",false,false,Mohammed Siraj
429,2,1,false,,,,15,104,6,Single taken by Marcus Stoinis,false,false,
430,2,0,false,,,,15,104,6,"Dot ball, Mohammed Siraj to Pat Cummins",false,false,
431,2,1,false,,,,15,105,6,Single taken by Pat Cummins,false,false,
432,2,0,false,,,,15,105,6,"Dot ball, Mohammed Siraj to Marcus Stoinis",false,false,
433,2,0,true,,Mitchell Starc,bowled,15,105,7,WICKET! Marcus Stoinis is bowled — Mohammed Siraj strikes,false,false,
434,2,1,false,,,,15,106,7,Single taken by Mitchell Starc,false,false,Jasprit Bumrah
435,2,0,false,,,,15,106,7,"Dot ball, Jasprit Bumrah to Mitchell Starc",false,false,
436,2,1,false,,,,15,107,7,Single taken by Mitchell Starc,false,false,
437,2,0,false,,,,15,107,7,"Dot ball, Jasprit Bumrah to Pat Cummins",false,false,
438,2,4,false,,,,15,111,7,FOUR! Pat Cummins pierces the field,false,false,
439,2,1,false,,,,15,112,7,Single taken by Pat Cummins,false,false,
440,2,0,false,,,,15,112,7,"Dot ball, Jasprit Bumrah to Mitchell Starc",false,false,Hardik Pandya
441,2,1,false,,,,15,113,7,Single taken by Pat Cummins,false,false,
442,2,0,false,,,,15,113,7,"Dot ball, Hardik Pandya to Mitchell Starc",false,false,
443,2,0,false,,,,15,113,7,"Dot ball, Hardik Pandya to Mitchell Starc",false,false,
444,2,1,false,,,,15,114,7,Single taken by Mitchell Starc,false,false,
445,2,1,false,,,,15,115,7,Single taken by Pat Cummins,false,false,
446,2,0,false,,,,15,115,7,"Dot ball, Hardik Pandya to Mitchell Starc",false,false,Ravindra Jadeja
447,2,2,false,,,,15,117,7,Pat Cummins pushes for two,false,false,
448,2,0,false,,,,15,117,7,"Dot ball, Ravindra Jadeja to Pat Cummins",false,false,
449,2,1,false,,,,15,118,7,Single taken by Pat Cummins,false,false,
450,2,0,false,,,,15,118,7,"Dot ball, Ravindra Jadeja to Mitchell Starc",false,false,
451,2,1,false,,,,15,119,7,Single taken by Mitchell Starc,false,false,
452,2,0,false,,,,15,119,7,"Dot ball, Ravindra Jadeja to Pat Cummins",false,false,Kuldeep Yadav
453,2,1,false,,,,15,120,7,Single taken by Mitchell Starc,false,false,
454,2,1,false,,,,15,121,7,Single taken by Pat Cummins,false,false,
455,2,0,false,,,,15,121,7,"Dot ball, Kuldeep Yadav to Mitchell Starc",false,false,
456,2,1,false,,,,15,122,7,Single taken by Mitchell Starc,false,false,
457,2,0,false,,,,15,122,7,"Dot ball, Kuldeep Yadav to Pat Cummins",false,false,
458,2,4,false,,,,15,126,7,FOUR! Pat Cummins pierces the field,false,false,Axar Patel
459,2,1,false,,,,15,127,7,Single taken by Mitchell Starc,false,false,
460,2,0,false,,,,15,127,7,"Dot ball, Axar Patel to Pat Cummins",false,false,
461,2,1,false,,,,15,128,7,Single taken by Pat Cummins,false,false,
462,2,0,false,,,,15,128,7,"Dot ball, Axar Patel to Mitchell Starc",false,false,
463,2,0,false,,,,15,128,7,"Dot ball, Axar Patel to Mitchell Starc",false,false,
464,2,1,false,,,,15,129,7,Single taken by Mitchell Starc,false,false,Virat Kohli
465,2,1,false,,,,15,130,7,Single taken by Mitchell Starc,false,false,
466,2,0,false,,,,15,130,7,"Dot ball, Virat Kohli to Pat Cummins",false,false,
467,2,2,false,,,,15,132,7,Pat Cummins pushes for two,false,false,
468,2,0,false,,,,15,132,7,"Dot ball, Virat Kohli to Pat Cummins",false,false,
469,2,1,false,,,,15,133,7,Single taken by Pat Cummins,false,false,
470,2,0,false,,,,15,133,7,"Dot ball, Virat Kohli to Mitchell Starc",false,false,Shreyas Iyer
471,2,1,false,,,,15,134,7,Single taken by Pat Cummins,false,false,
472,2,0,false,,,,15,134,7,"Dot ball, Shreyas Iyer to Mitchell Starc",false,false,
473,2,1,false,,,,15,135,7,Single taken by Mitchell Starc,false,false,
474,2,1,false,,,,15,136,7,Single taken by Pat Cummins,false,false,
475,2,0,false,,,,15,136,7,"Dot ball, Shreyas Iyer to Mitchell Starc",false,false,
476,2,1,false,,,,15,137,7,Single taken by Mitchell Starc,false,false,Mohammed Siraj
477,2,0,false,,,,15,137,7,"Dot ball, Mohammed Siraj to Mitchell Starc",false,false,
478,2,4,false,,,,15,141,7,FOUR! Mitchell Starc pierces the field,false,false,
479,2,1,false,,,,15,142,7,Single taken by Mitchell Starc,false,false,
480,2,0,false,,,,15,142,7,"Dot ball, Mohammed Siraj to Pat Cummins",false,false,
481,2,1,false,,,,15,143,7,Single taken by Pat Cummins,false,false,
482,2,0,false,,,,15,143,7,"Dot ball, Mohammed Siraj to Mitchell Starc",false,false,Jasprit Bumrah
483,2,0,false,,,,15,143,7,"Dot ball, Jasprit Bumrah to Pat Cummins",false,false,
484,2,1,false,,,,15,144,7,Single taken by Pat Cummins,false,false,
485,2,1,false,,,,15,145,7,Single taken by Mitchell Starc,false,false,
486,2,0,false,,,,15,145,7,"Dot ball, Jasprit Bumrah to Pat Cummins",false,false,
487,2,2,false,,,,15,147,7,Pat Cummins pushes for two,false,false,
488,2,0,false,,,,15,147,7,"Dot ball, Jasprit Bumrah to Pat Cummins",false,false,Hardik Pandya
489,2,1,false,,,,15,148,7,Single taken by Mitchell Starc,false,false,
490,2,0,false,,,,15,148,7,"Dot ball, Hardik Pandya to Pat Cummins",false,false,
491,2,1,false,,,,15,149,7,Single taken by Pat Cummins,false,false,
492,2,0,false,,,,15,149,7,"Dot ball, Hardik Pandya to Mitchell Starc",false,false,
493,2,1,false,,,,15,150,7,Single taken by Mitchell Starc,false,false,
494,2,1,false,,,,15,151,7,Single taken by Pat Cummins,false,false,Ravindra Jadeja
495,2,0,false,,,,15,151,7,"Dot ball, Ravindra Jadeja to Pat Cummins",false,false,
496,2,1,false,,,,15,152,7,Single taken by Pat Cummins,false,false,
497,2,0,false,,,,15,152,7,"Dot ball, Ravindra Jadeja to Mitchell Starc",false,false,
498,2,4,false,,,,15,156,7,FOUR! Mitchell Starc pierces the field,false,false,
499,2,1,false,,,,15,157,7,Single taken by Mitchell Starc,false,false,
500,2,0,false,,,,15,157,7,"Dot ball, Ravindra Jadeja to Pat Cummins",false,false,Kuldeep Yadav
501,2,1,false,,,,15,158,7,Single taken by Mitchell Starc,false,false,
502,2,0,false,,,,15,158,7,"Dot ball, Kuldeep Yadav to Pat Cummins",false,false,
503,2,0,false,,,,15,158,7,"Dot ball, Kuldeep Yadav to Pat Cummins",false,false,
504,2,1,false,,,,15,159,7,Single taken by Pat Cummins,false,false,
505,2,1,false,,,,15,160,7,Single taken by Mitchell Starc,false,false,
506,2,0,false,,,,15,160,7,"Dot ball, Kuldeep Yadav to Pat Cummins",false,false,Axar Patel
507,2,2,false,,,,15,162,7,Mitchell Starc pushes for two,false,false,
508,2,0,false,,,,15,162,7,"Dot ball, Axar Patel to Mitchell Starc",false,false,
509,2,1,false,,,,15,163,7,Single taken by Mitchell Starc,false,false,
510,2,0,false,,,,15,163,7,"Dot ball, Axar Patel to Pat Cummins",false,false,
511,2,1,false,,,,15,164,7,Single taken by Pat Cummins,false,false,
512,2,0,false,,,,15,164,7,"Dot ball, Axar Patel to Mitchell Starc",false,false,Virat Kohli
513,2,1,false,,,,15,165,7,Single taken by Pat Cummins,false,false,
514,2,1,false,,,,15,166,7,Single taken by Mitchell Starc,false,false,
515,2,0,false,,,,15,166,7,"Dot ball, Virat Kohli to Pat Cummins",false,false,
516,2,1,false,,,,15,167,7,Single taken by Pat Cummins,false,false,
517,2,0,false,,,,15,167,7,"Dot ball, Virat Kohli to Mitchell Starc",false,false,
518,2,4,false,,,,15,171,7,FOUR! Mitchell Starc pierces the field,false,false,Shreyas Iyer
519,2,1,false,,,,15,172,7,Single taken by Pat Cummins,false,false,
520,2,0,false,,,,15,172,7,"Dot ball, Shreyas Iyer to Mitchell Starc",false,false,
521,2,1,false,,,,15,173,7,Single taken by Mitchell Starc,false,false,
522,2,0,false,,,,15,173,7,"Dot ball, Shreyas Iyer to Pat Cummins",false,false,
523,2,0,false,,,,15,173,7,"Dot ball, Shreyas Iyer to Pat Cummins",false,false,
524,2,1,false,,,,15,174,7,Single taken by Pat Cummins,false,false,Mohammed Siraj
525,2,2,false,,,,15,176,7,Pat Cummins pushes for two,false,false,
526,2,0,false,,,,15,176,7,"Dot ball, Mohammed Siraj to Pat Cummins",false,false,
527,2,6,false,,,,15,182,7,SIX! Pat Cummins clears the ropes,false,false,
528,2,0,true,,Adam Zampa,caught,15,182,8,WICKET! Pat Cummins is caught — Mohammed Siraj strikes,false,false,
529,2,1,false,,,,15,183,8,Single taken by Adam Zampa,false,false,
530,2,4,false,,,,15,187,8,FOUR! Mitchell Starc pierces the field,false,false,Jasprit Bumrah
531,2,0,false,,,,15,187,8,"Dot ball, Jasprit Bumrah to Adam Zampa",false,false,
532,2,2,false,,,,15,189,8,Adam Zampa pushes for two,false,false,
533,2,1,false,,,,15,190,8,Single taken by Adam Zampa,false,false,
534,2,0,false,,,,15,190,8,"Dot ball, Jasprit Bumrah to Mitchell Starc",false,false,
535,2,1,false,,,,15,191,8,Single taken by Mitchell Starc,false,false,
536,2,4,false,,,,15,195,8,FOUR! Adam Zampa pierces the field,false,false,Hardik Pandya
537,2,1,false,,,,15,196,8,Single taken by Mitchell Starc,false,false,
538,2,0,false,,,,15,196,8,"Dot ball, Hardik Pandya to Adam Zampa",false,false,
539,2,4,false,,,,15,200,8,FOUR! Adam Zampa pierces the field,false,false,
540,2,1,false,,,,15,201,8,Single taken by Adam Zampa,false,false,
541,2,2,false,,,,15,203,8,Mitchell Starc pushes for two,false,false,
542,2,0,false,,,,15,203,8,"Dot ball, Hardik Pandya to Mitchell Starc",false,false,Ravindra Jadeja
543,2,6,false,,,,15,209,8,SIX! Adam Zampa clears the ropes,false,false,
544,2,0,true,,Josh Hazlewood,caught,15,209,9,WICKET! Adam Zampa is caught — Ravindra Jadeja strikes,false,false,
545,2,1,false,,,,15,210,9,Single taken by Josh Hazlewood,false,false,
546,2,4,false,,,,15,214,9,FOUR! Mitchell Starc pierces the field,false,false,
547,2,0,false,,,,15,214,9,"Dot ball, Ravindra Jadeja to Mitchell Starc",false,false,
548,2,2,false,,,,15,216,9,Mitchell Starc keeps 21 needed off 36,false,false,Kuldeep Yadav
549,2,1,false,,,,15,217,9,Josh Hazlewood keeps 20 needed off 35,false,false,
550,2,0,false,,,,15,217,9,Mitchell Starc keeps 20 needed off 34,false,false,
551,2,1,false,,,,15,218,9,Mitchell Starc keeps 19 needed off 33,false,false,
552,2,4,false,,,,15,222,9,FOUR! Josh Hazlewood pierces the field,false,false,
553,2,1,false,,,,15,223,9,Josh Hazlewood keeps 14 needed off 31,false,false,
554,2,0,false,,,,15,223,9,Mitchell Starc keeps 14 needed off 30,false,false,Axar Patel
555,2,4,false,,,,15,227,9,FOUR! Josh Hazlewood pierces the field,false,false,
556,2,1,false,,,,15,228,9,Josh Hazlewood keeps 9 needed off 28,false,false,
557,2,2,false,,,,15,230,9,Mitchell Starc keeps 7 needed off 27,false,false,
558,2,0,false,,,,15,230,9,Mitchell Starc keeps 7 needed off 26,false,false,
559,2,6,false,,,,15,236,9,SIX! Mitchell Starc clears the ropes,false,false,
560,2,0,true,,Batter 12,caught,15,236,10,"INDIA WIN! Australia finish 236/10, falling short of 237",true,true,Virat Kohli
